Date,Revenue,Quantity,Orders,Customers
2011-07-07 12:36:00,403.53000000000003,404,1,1
2011-07-07 12:38:00,739.64,298,1,1
2011-07-07 12:39:00,229.14000000000001,200,1,1
2011-07-07 12:40:00,208.62,148,1,1
2011-07-07 12:41:00,336.8,164,1,1
2011-07-07 12:47:00,117.8,28,1,1
2011-07-07 12:51:00,27.84,8,1,0
2011-07-07 12:56:00,142.1,69,1,1
2011-07-07 13:02:00,533.28,350,2,2
2011-07-07 13:05:00,306.42,194,1,1
2011-07-07 13:33:00,944.1600000000001,630,1,1
2011-07-07 13:35:00,1837.92,760,1,1
2011-07-07 13:43:00,97.5,12,1,1
2011-07-07 13:44:00,225.20000000000002,58,1,1
2011-07-07 13:52:00,430.00000000000006,101,1,1
2011-07-07 13:54:00,276.6,143,1,1
2011-07-07 14:03:00,285.83,137,1,1
2011-07-07 14:08:00,177.21,261,1,1
2011-07-07 14:11:00,10.08,24,1,1
2011-07-07 14:18:00,134.86,88,1,1
2011-07-07 14:30:00,422.72,245,1,1
2011-07-07 14:46:00,2609.0,1372,1,1
2011-07-07 14:55:00,203.6,128,1,1
2011-07-07 14:56:00,158.39999999999998,148,1,1
2011-07-07 15:06:00,219.78,164,1,1
2011-07-07 15:16:00,208.89,134,1,1
2011-07-07 15:21:00,203.46,96,1,1
2011-07-07 15:31:00,275.76,360,1,1
2011-07-07 15:41:00,205.1,318,1,1
2011-07-07 15:44:00,400.1,303,1,1
2011-07-07 15:45:00,349.92,214,1,1
2011-07-07 15:46:00,130.2,40,1,1
2011-07-07 15:47:00,23.04,192,1,1
2011-07-07 16:17:00,113.96000000000001,116,1,1
2011-07-07 16:27:00,2184.93,672,1,0
2011-07-07 16:30:00,2339.28,823,1,0
2011-07-07 16:49:00,90.6,84,1,1
2011-07-07 16:51:00,308.58000000000004,66,1,1
2011-07-07 16:56:00,443.2,214,1,1
2011-07-07 16:59:00,611.22,327,1,1
2011-07-07 17:01:00,4.25,1,1,1
2011-07-07 17:19:00,202.16,140,1,1
2011-07-07 17:33:00,292.82,184,1,1
2011-07-07 17:35:00,346.38,179,1,1
2011-07-07 17:47:00,126.44999999999999,27,1,1
2011-07-07 17:56:00,63.75,5,1,1
2011-07-07 18:02:00,365.05,219,1,1
2011-07-07 18:14:00,112.71,59,1,1
2011-07-07 18:29:00,869.9,390,1,1
2011-07-07 18:56:00,2215.25,581,1,1
2011-07-07 19:14:00,180.39,449,1,1
2011-07-07 19:18:00,109.9,92,1,1
2011-07-07 19:54:00,114.54,68,1,1
2011-07-07 20:07:00,253.69999999999996,98,1,1
2011-07-08 08:43:00,683.64,399,1,1
2011-07-08 08:45:00,157.81,71,1,1
2011-07-08 08:48:00,761.9200000000001,412,1,1
2011-07-08 09:03:00,413.96,196,1,1
2011-07-08 09:38:00,529.09,265,2,2
2011-07-08 10:00:00,326.77,185,1,1
2011-07-08 10:01:00,185.51,223,1,1
2011-07-08 10:20:00,218.27,52,1,1
2011-07-08 10:23:00,626.88,282,1,1
2011-07-08 10:49:00,185.81,95,1,1
2011-07-08 11:36:00,579.26,325,1,1
2011-07-08 11:41:00,438.0,224,1,1
2011-07-08 11:52:00,225.72,80,1,1
2011-07-08 11:55:00,318.05,160,1,1
2011-07-08 12:00:00,284.75,137,1,1
2011-07-08 12:14:00,630.05,421,1,1
2011-07-08 12:18:00,110.49,209,1,1
2011-07-08 12:22:00,329.24,200,1,1
2011-07-08 12:34:00,251.9,264,1,1
2011-07-08 12:35:00,17.4,12,1,1
2011-07-08 12:50:00,870.37,314,2,2
2011-07-08 12:53:00,454.28,270,1,1
2011-07-08 13:00:00,300.86,234,1,1
2011-07-08 13:12:00,314.85,139,1,1
2011-07-08 13:23:00,28.35,5,1,1
2011-07-08 13:26:00,4029.71,2400,2,2
2011-07-08 13:31:00,82.04,186,1,1
2011-07-08 13:37:00,252.37,109,1,1
2011-07-08 13:39:00,248.10000000000002,292,2,2
2011-07-08 13:44:00,305.75,85,1,1
2011-07-08 13:52:00,994.43,164,2,0
2011-07-08 13:53:00,1498.69,250,4,0
2011-07-08 13:54:00,878.8,145,3,0
2011-07-08 14:22:00,2295.74,460,1,0
2011-07-08 14:45:00,29.6,10,1,0
2011-07-08 15:16:00,571.18,276,2,2
2011-07-08 15:17:00,2382.68,915,1,0
2011-07-08 15:22:00,98.06,55,1,1
2011-07-08 15:23:00,103.97,30,1,1
2011-07-08 15:25:00,31.74,20,1,1
2011-07-08 15:29:00,727.32,456,1,1
2011-07-08 15:31:00,2.37,3,1,1
2011-07-08 15:54:00,329.46000000000004,185,1,1
2011-07-08 15:56:00,243.22,178,1,1
2011-07-08 15:57:00,214.79,33,1,0
2011-07-08 15:58:00,136.32,30,1,0
2011-07-08 16:08:00,282.12,60,1,1
2011-07-08 16:11:00,449.96999999999997,82,2,0
2011-07-08 16:17:00,870.0,600,1,1
2011-07-08 16:26:00,631.88,464,2,0
2011-07-08 16:56:00,5.95,1,1,0
2011-07-08 17:19:00,117.86,44,1,1
2011-07-10 10:14:00,45.0,12,1,1
2011-07-10 10:30:00,383.15000000000003,195,1,1
2011-07-10 11:19:00,115.72,61,1,1
2011-07-10 11:24:00,149.02,67,1,1
2011-07-10 11:34:00,455.95,224,1,1
2011-07-10 12:03:00,430.05,251,1,1
2011-07-10 12:07:00,13.01,29,1,1
2011-07-10 12:16:00,244.12,136,1,1
2011-07-10 12:17:00,198.56,235,1,1
2011-07-10 12:23:00,115.44999999999999,87,1,1
2011-07-10 12:25:00,261.54,134,1,1
2011-07-10 12:28:00,337.58,148,1,1
2011-07-10 12:40:00,52.199999999999996,36,1,1
2011-07-10 13:32:00,411.77,445,1,1
2011-07-10 13:46:00,38.98,34,1,1
2011-07-10 13:52:00,37.03,39,1,1
2011-07-10 14:42:00,288.42,181,1,1
2011-07-10 14:49:00,909.6,308,1,1
2011-07-10 15:12:00,381.37,242,1,1
2011-07-10 15:17:00,290.69,771,1,1
2011-07-10 15:25:00,277.6,316,1,1
2011-07-10 15:38:00,150.75,64,1,1
2011-07-10 16:18:00,111.23,69,1,1
2011-07-10 16:29:00,260.75,120,1,1
2011-07-11 09:23:00,322.15,175,1,1
2011-07-11 10:12:00,1778.5,782,1,1
2011-07-11 10:14:00,232.6,924,1,1
2011-07-11 10:24:00,34.68,12,1,1
2011-07-11 10:33:00,1217.64,1026,1,1
2011-07-11 11:33:00,346.76,76,1,1
2011-07-11 11:38:00,114.11,68,1,1
2011-07-11 11:39:00,532.48,241,1,1
2011-07-11 11:51:00,126.6,132,1,1
2011-07-11 11:58:00,212.56,84,1,1
2011-07-11 12:01:00,47.550000000000004,9,1,1
2011-07-11 12:15:00,1236.48,1712,1,1
2011-07-11 12:17:00,251.68,264,1,1
2011-07-11 12:23:00,457.26,180,1,1
2011-07-11 12:30:00,533.0200000000001,142,1,1
2011-07-11 12:31:00,335.02,352,1,1
2011-07-11 12:47:00,327.2,200,1,1
2011-07-11 12:49:00,164.22,90,1,1
2011-07-11 12:54:00,865.62,358,1,1
2011-07-11 12:57:00,178.38000000000002,126,1,1
2011-07-11 13:05:00,21.96,44,1,1
2011-07-11 13:06:00,30.0,24,1,1
2011-07-11 13:19:00,1080.65,1352,1,1
2011-07-11 13:22:00,213.70000000000002,42,1,1
2011-07-11 13:32:00,299.7,154,1,1
2011-07-11 13:35:00,308.75,163,1,1
2011-07-11 13:40:00,301.26,406,1,1
2011-07-11 13:47:00,307.97,157,1,1
2011-07-11 13:55:00,114.95,55,1,1
2011-07-11 14:04:00,548.95,488,1,1
2011-07-11 14:10:00,1212.26,665,1,1
2011-07-11 14:16:00,321.1,235,1,1
2011-07-11 14:40:00,1195.12,466,2,1
2011-07-11 14:43:00,214.25,66,1,1
2011-07-11 14:46:00,793.88,372,1,1
2011-07-11 14:47:00,421.24,244,1,1
2011-07-11 14:55:00,32.95,25,1,1
2011-07-11 15:05:00,373.40000000000003,138,1,1
2011-07-11 15:22:00,78.6,49,1,1
2011-07-11 15:26:00,141.98,119,1,1
2011-07-11 15:28:00,168.95,377,1,1
2011-07-11 15:32:00,5.8,4,1,1
2011-07-11 15:46:00,66.75,48,1,0
2011-07-11 15:52:00,1674.03,951,3,2
2011-07-11 16:21:00,2416.97,934,1,0
2011-07-11 16:40:00,9.100000000000001,4,1,0
2011-07-11 16:59:00,156.85,53,1,1
2011-07-11 17:03:00,72.38,29,1,1
2011-07-11 17:07:00,631.65,489,1,1
2011-07-12 08:52:00,192.8,77,1,1
2011-07-12 09:04:00,1752.06,646,1,1
2011-07-12 09:10:00,2002.32,664,2,1
2011-07-12 09:11:00,857.7,1066,1,1
2011-07-12 09:54:00,471.43,266,1,1
2011-07-12 10:02:00,347.29,240,1,1
2011-07-12 10:04:00,484.86,100,1,1
2011-07-12 10:05:00,116.55000000000001,57,1,1
2011-07-12 10:21:00,884.4,1024,1,1
2011-07-12 10:25:00,191.60000000000002,125,1,1
2011-07-12 10:46:00,204.35,89,1,1
2011-07-12 10:47:00,304.5,406,1,1
2011-07-12 10:54:00,309.07,318,1,1
2011-07-12 11:15:00,113.07,47,1,1
2011-07-12 11:16:00,365.28,241,1,1
2011-07-12 11:28:00,207.41,146,1,1
2011-07-12 11:35:00,197.52000000000004,72,1,1
2011-07-12 11:37:00,119.19,69,1,1
2011-07-12 11:55:00,302.92,156,1,1
2011-07-12 12:02:00,302.04,432,1,1
2011-07-12 12:07:00,834.52,312,1,1
2011-07-12 12:19:00,326.4,128,1,1
2011-07-12 12:24:00,527.3,170,1,1
2011-07-12 12:43:00,24.380000000000003,23,1,1
2011-07-12 13:16:00,446.08,405,1,1
2011-07-12 13:26:00,35.0,28,1,1
2011-07-12 13:30:00,1722.05,400,1,0
2011-07-12 13:31:00,267.04,252,1,1
2011-07-12 13:32:00,100.32,192,1,1
2011-07-12 13:46:00,676.56,96,3,0
2011-07-12 13:48:00,666.8199999999999,99,1,0
2011-07-12 14:17:00,393.31,334,1,1
2011-07-12 14:24:00,3.95,1,1,0
2011-07-12 14:26:00,490.11,271,1,1
2011-07-12 14:48:00,497.57,234,1,1
2011-07-12 14:57:00,229.81,140,1,1
2011-07-12 15:15:00,243.64999999999998,203,1,1
2011-07-12 15:22:00,305.1,146,1,1
2011-07-12 15:29:00,377.74,351,1,1
2011-07-12 15:42:00,753.66,392,1,1
2011-07-12 15:49:00,370.16,238,1,1
2011-07-12 15:56:00,757.6,752,1,1
2011-07-12 16:11:00,3405.4,1169,1,0
2011-07-12 16:20:00,1839.58,652,1,0
2011-07-12 16:37:00,515.3,386,1,1
2011-07-12 16:58:00,256.7,117,1,1
2011-07-12 17:09:00,131.45,25,1,1
2011-07-12 17:15:00,12.75,1,1,1
2011-07-12 17:21:00,52.8,32,1,1
2011-07-12 17:23:00,263.38,164,1,1
2011-07-13 08:48:00,104.05,27,1,1
2011-07-13 09:44:00,439.7,279,2,2
2011-07-13 09:58:00,416.90000000000003,240,1,1
2011-07-13 10:02:00,239.2,148,1,1
2011-07-13 10:08:00,15.0,1,1,1
2011-07-13 10:09:00,516.12,294,1,1
2011-07-13 10:27:00,179.17,94,1,1
2011-07-13 10:30:00,515.72,354,1,1
2011-07-13 10:33:00,352.94,173,1,1
2011-07-13 10:38:00,406.22999999999996,361,1,1
2011-07-13 10:39:00,1086.8300000000002,639,1,1
2011-07-13 10:43:00,610.01,581,1,1
2011-07-13 11:00:00,47.24,60,1,1
2011-07-13 11:09:00,240.1,207,1,1
2011-07-13 11:17:00,178.82,42,1,1
2011-07-13 11:19:00,367.5,101,1,1
2011-07-13 11:20:00,5.1,2,1,1
2011-07-13 11:33:00,162.63,86,1,1
2011-07-13 11:34:00,591.6999999999999,882,2,2
2011-07-13 11:35:00,69.72,60,1,1
2011-07-13 11:44:00,210.9,110,2,2
2011-07-13 11:47:00,311.92,200,1,1
2011-07-13 11:48:00,915.46,667,1,1
2011-07-13 11:58:00,45.599999999999994,13,1,1
2011-07-13 12:06:00,1336.41,816,3,3
2011-07-13 12:15:00,177.85,49,1,1
2011-07-13 12:18:00,1013.09,532,2,2
2011-07-13 12:24:00,281.71,94,1,1
2011-07-13 12:27:00,214.2,132,1,1
2011-07-13 12:53:00,23.25,17,1,1
2011-07-13 13:14:00,103.28,95,1,1
2011-07-13 13:16:00,353.09,318,1,1
2011-07-13 13:20:00,506.16,282,1,1
2011-07-13 13:27:00,152.81,113,1,1
2011-07-13 13:33:00,185.85,75,1,1
2011-07-13 13:37:00,936.48,625,1,1
2011-07-13 14:28:00,330.92,291,1,1
2011-07-13 14:29:00,35.599999999999994,14,1,1
2011-07-13 14:39:00,270.9,104,1,1
2011-07-13 15:04:00,357.78,244,1,1
2011-07-13 15:05:00,17.4,12,1,1
2011-07-13 15:13:00,798.11,130,1,0
2011-07-13 15:18:00,110.14,58,1,1
2011-07-13 15:29:00,488.4,301,1,1
2011-07-13 15:30:00,2735.16,4308,1,1
2011-07-13 15:31:00,61.199999999999996,24,1,1
2011-07-13 15:42:00,299.05,149,1,1
2011-07-13 15:50:00,574.7,454,1,1
2011-07-13 16:07:00,2387.13,883,1,0
2011-07-13 16:30:00,23.85,3,1,0
2011-07-13 16:47:00,316.85,135,1,1
2011-07-13 16:48:00,39.599999999999994,24,1,1
2011-07-13 17:03:00,461.08,364,1,1
2011-07-14 08:52:00,1710.39,857,1,1
2011-07-14 09:10:00,252.05,271,1,1
2011-07-14 09:22:00,585.62,330,1,1
2011-07-14 09:23:00,205.95,89,1,1
2011-07-14 09:26:00,561.9,54,1,1
2011-07-14 09:54:00,308.2,186,1,1
2011-07-14 09:58:00,304.92,198,1,1
2011-07-14 10:08:00,315.12,176,1,1
2011-07-14 10:09:00,49.92,48,1,1
2011-07-14 10:11:00,465.35,206,1,1
2011-07-14 10:15:00,112.81,35,1,1
2011-07-14 10:20:00,2752.5,662,2,1
2011-07-14 10:21:00,1633.8,336,2,1
2011-07-14 10:24:00,18.0,1,1,1
2011-07-14 10:41:00,1430.75,633,1,1
2011-07-14 10:52:00,309.4,120,1,1
2011-07-14 11:20:00,304.09999999999997,430,1,1
2011-07-14 11:28:00,202.87,129,1,1
2011-07-14 11:30:00,603.5400000000001,246,1,1
2011-07-14 11:34:00,164.0,52,1,1
2011-07-14 11:45:00,199.36,203,1,1
2011-07-14 11:46:00,219.06,170,1,1
2011-07-14 11:47:00,98.45,55,1,1
2011-07-14 12:12:00,688.0,781,1,1
2011-07-14 12:17:00,185.78,263,1,1
2011-07-14 12:21:00,521.49,177,1,1
2011-07-14 12:22:00,87.3,46,1,1
2011-07-14 12:29:00,139.95,27,1,1
2011-07-14 12:42:00,181.72,319,1,1
2011-07-14 12:48:00,285.0,276,1,1
2011-07-14 12:52:00,274.5,174,1,1
2011-07-14 13:00:00,382.26,267,2,2
2011-07-14 13:11:00,116.55,91,1,1
2011-07-14 13:20:00,2.5,2,1,1
2011-07-14 13:28:00,902.09,429,1,1
2011-07-14 13:35:00,300.99,113,1,1
2011-07-14 13:41:00,2204.36,865,1,1
2011-07-14 13:51:00,1147.1,688,1,1
2011-07-14 14:08:00,875.28,300,1,1
2011-07-14 14:46:00,825.42,266,2,2
2011-07-14 15:01:00,213.28,132,1,1
2011-07-14 15:02:00,132.16,127,1,1
2011-07-14 15:03:00,522.52,188,1,1
2011-07-14 15:07:00,32.39,13,1,0
2011-07-14 15:22:00,344.62,278,1,1
2011-07-14 15:30:00,413.64,248,1,1
2011-07-14 15:44:00,366.31,261,1,1
2011-07-14 16:12:00,902.95,689,2,2
2011-07-14 16:23:00,3279.36,1632,1,1
2011-07-14 16:35:00,299.18,234,1,1
2011-07-14 16:39:00,326.4,128,1,1
2011-07-14 16:42:00,135.62,244,1,1
2011-07-14 16:45:00,82.53,32,1,1
2011-07-14 16:46:00,1548.83,462,1,0
2011-07-14 17:11:00,356.84,163,1,1
2011-07-14 17:13:00,408.21999999999997,490,1,1
2011-07-14 17:14:00,30.5,6,1,1
2011-07-14 17:20:00,95.4,12,1,1
2011-07-14 17:40:00,339.38,256,1,1
2011-07-14 17:44:00,127.88,50,1,1
2011-07-14 18:08:00,105.0,71,1,1
2011-07-14 18:28:00,288.57,96,1,1
2011-07-14 18:44:00,130.26,47,1,1
2011-07-14 18:56:00,155.51,84,1,1
2011-07-14 19:23:00,222.13,263,1,1
2011-07-14 20:01:00,772.43,747,1,1
2011-07-15 08:09:00,356.1,204,1,1
2011-07-15 08:59:00,208.5,42,1,1
2011-07-15 09:00:00,56.82,54,1,1
2011-07-15 10:05:00,180.8,72,1,1
2011-07-15 10:14:00,29.339999999999996,16,1,0
2011-07-15 10:21:00,867.06,386,2,2
2011-07-15 10:27:00,971.13,569,1,1
2011-07-15 10:33:00,128.69,51,2,1
2011-07-15 10:44:00,136.68,63,1,1
2011-07-15 11:04:00,709.74,332,1,1
2011-07-15 11:21:00,10.0,1,1,0
2011-07-15 11:38:00,185.07,57,1,1
2011-07-15 11:45:00,118.71,45,1,1
2011-07-15 11:48:00,359.95,335,2,1
2011-07-15 11:49:00,52.980000000000004,54,1,1
2011-07-15 11:50:00,542.4,744,1,1
2011-07-15 11:57:00,113.06,27,1,1
2011-07-15 12:05:00,550.94,1,1,1
2011-07-15 12:10:00,322.2,144,1,1
2011-07-15 12:33:00,168.20000000000002,74,1,1
2011-07-15 12:45:00,60.0,16,1,1
2011-07-15 12:58:00,358.56000000000006,144,1,1
2011-07-15 12:59:00,30.0,24,1,1
2011-07-15 13:09:00,329.30000000000007,86,1,1
2011-07-15 13:10:00,776.0500000000001,119,1,1
2011-07-15 13:13:00,471.56,285,1,1
2011-07-15 13:17:00,154.20000000000002,36,1,1
2011-07-15 13:55:00,16.5,10,1,1
2011-07-15 13:57:00,410.84999999999997,123,1,1
2011-07-15 14:05:00,1220.77,623,1,1
2011-07-15 14:20:00,107.39999999999999,20,1,1
2011-07-15 14:34:00,561.06,297,1,1
2011-07-15 14:58:00,180.42000000000002,118,1,1
2011-07-15 15:11:00,0.79,1,1,0
2011-07-15 15:28:00,231.39,165,1,1
2011-07-15 15:32:00,180.89,69,1,1
2011-07-15 16:06:00,400.76,248,1,1
2011-07-15 16:27:00,2929.35,930,1,0
2011-07-15 17:29:00,305.61,725,1,1
2011-07-17 10:39:00,155.3,114,1,1
2011-07-17 10:53:00,345.23,107,1,1
2011-07-17 10:55:00,250.95,133,1,1
2011-07-17 11:08:00,238.4,114,1,1
2011-07-17 11:10:00,245.44,475,1,1
2011-07-17 11:21:00,1885.1,1104,1,1
2011-07-17 11:26:00,224.98000000000002,130,2,2
2011-07-17 11:27:00,49.550000000000004,13,1,1
2011-07-17 11:41:00,307.5,208,1,1
2011-07-17 11:50:00,1242.3799999999999,751,1,1
2011-07-17 11:59:00,216.37,96,1,1
2011-07-17 12:02:00,80.7,42,1,1
2011-07-17 12:14:00,266.81,240,1,1
2011-07-17 12:15:00,228.10999999999999,210,1,0
2011-07-17 12:17:00,1353.1000000000001,328,1,1
2011-07-17 12:18:00,111.9,34,1,1
2011-07-17 12:24:00,438.76,330,1,1
2011-07-17 12:26:00,201.25,236,1,1
2011-07-17 12:31:00,259.79,117,1,1
2011-07-17 12:32:00,383.2,215,1,1
2011-07-17 12:35:00,115.87,61,1,1
2011-07-17 12:52:00,535.59,199,1,1
2011-07-17 13:07:00,236.94,322,1,1
2011-07-17 13:08:00,783.9,380,1,1
2011-07-17 13:24:00,140.76,68,1,1
2011-07-17 13:25:00,810.09,703,1,1
2011-07-17 13:26:00,482.8,152,1,1
2011-07-17 13:29:00,541.4300000000001,723,1,1
2011-07-17 13:32:00,169.79,69,1,1
2011-07-17 13:35:00,207.16,138,1,1
2011-07-17 13:40:00,368.18,162,1,1
2011-07-17 13:41:00,89.26,76,1,1
2011-07-17 13:46:00,417.38,156,1,1
2011-07-17 13:48:00,413.38,499,1,1
2011-07-17 13:54:00,338.70000000000005,66,1,1
2011-07-17 14:05:00,129.5,32,1,1
2011-07-17 14:07:00,211.69,103,1,1
2011-07-17 14:32:00,148.16000000000003,76,1,1
2011-07-17 14:42:00,130.78,98,1,1
2011-07-17 14:51:00,341.35,193,1,1
2011-07-17 14:56:00,150.1,47,1,1
2011-07-17 14:59:00,372.3,210,1,1
2011-07-17 15:00:00,91.73,65,1,1
2011-07-17 15:08:00,15.0,4,1,1
2011-07-17 15:11:00,108.44,110,1,1
2011-07-17 15:24:00,114.14,54,1,1
2011-07-17 15:45:00,173.39,93,1,1
2011-07-17 15:47:00,173.65,63,1,1
2011-07-17 15:50:00,705.3000000000001,1002,1,1
2011-07-17 15:59:00,152.68,98,1,1
2011-07-18 08:21:00,277.12,100,1,1
2011-07-18 08:32:00,277.07,151,1,0
2011-07-18 09:15:00,204.54,134,1,1
2011-07-18 09:21:00,675.7,382,1,1
2011-07-18 09:38:00,898.44,236,1,1
2011-07-18 09:49:00,115.49,43,1,1
2011-07-18 10:05:00,563.4200000000001,354,1,1
2011-07-18 10:17:00,894.54,121,2,0
2011-07-18 10:19:00,321.45,46,1,0
2011-07-18 10:20:00,675.17,116,2,0
2011-07-18 10:21:00,957.18,398,2,1
2011-07-18 10:22:00,51.0,8,1,0
2011-07-18 10:26:00,645.35,90,1,0
2011-07-18 10:28:00,747.78,676,1,1
2011-07-18 10:29:00,800.46,1202,1,1
2011-07-18 10:43:00,47.7,6,1,1
2011-07-18 10:49:00,235.35000000000002,149,1,1
2011-07-18 11:37:00,114.55,17,1,1
2011-07-18 11:41:00,333.11,97,1,1
2011-07-18 11:42:00,183.5,84,1,1
2011-07-18 11:47:00,337.43,298,1,1
2011-07-18 11:55:00,3949.32,2160,1,1
2011-07-18 11:58:00,272.81,179,1,1
2011-07-18 11:59:00,150.78,138,1,1
2011-07-18 12:05:00,131.5,83,1,1
2011-07-18 12:15:00,1585.94,480,1,1
2011-07-18 12:19:00,487.96999999999997,451,1,1
2011-07-18 12:20:00,12.75,1,1,0
2011-07-18 12:25:00,728.0600000000001,384,1,1
2011-07-18 12:30:00,4287.63,1,1,0
2011-07-18 12:42:00,378.16,160,1,1
2011-07-18 12:49:00,119.39999999999999,12,1,1
2011-07-18 12:52:00,314.15000000000003,143,1,1
2011-07-18 12:53:00,303.29,145,1,1
2011-07-18 13:00:00,179.41,109,1,1
2011-07-18 13:30:00,217.6,430,1,1
2011-07-18 13:33:00,470.25,465,1,1
2011-07-18 13:35:00,556.58,310,1,1
2011-07-18 14:04:00,364.14,204,1,1
2011-07-18 14:10:00,1734.58,838,1,1
2011-07-18 14:28:00,530.47,287,1,1
2011-07-18 14:29:00,550.64,1,1,0
2011-07-18 14:32:00,207.94,132,1,1
2011-07-18 14:33:00,550.64,1,1,1
2011-07-18 14:36:00,304.52,136,1,1
2011-07-18 14:40:00,21.72,28,1,1
2011-07-18 14:56:00,147.18,108,1,1
2011-07-18 15:03:00,717.23,1,1,0
2011-07-18 15:13:00,1592.49,1,1,0
2011-07-18 15:14:00,300.18,162,1,1
2011-07-18 15:15:00,370.1,200,1,1
2011-07-18 15:23:00,611.86,1,1,0
2011-07-18 15:39:00,484.1,198,1,1
2011-07-18 15:49:00,1721.77,582,1,0
2011-07-18 15:56:00,2953.59,1193,1,0
2011-07-18 16:05:00,218.62,100,1,1
2011-07-18 16:06:00,294.92,1,1,0
2011-07-18 16:08:00,705.45,1,1,0
2011-07-18 16:57:00,165.20000000000002,24,1,1
2011-07-18 16:59:00,120.23,36,1,1
2011-07-18 17:10:00,201.96,202,1,1
2011-07-18 17:15:00,443.40000000000003,302,1,1
2011-07-19 09:08:00,11134.34,5726,1,1
2011-07-19 09:10:00,532.3199999999999,496,1,1
2011-07-19 09:24:00,525.03,229,1,1
2011-07-19 09:29:00,576.0,352,1,1
2011-07-19 09:31:00,335.09999999999997,220,1,1
2011-07-19 09:49:00,90.0,72,1,1
2011-07-19 09:50:00,1527.0,762,1,1
2011-07-19 09:51:00,99.6,33,1,1
2011-07-19 09:52:00,1198.3799999999999,868,1,1
2011-07-19 10:06:00,224.3,84,1,1
2011-07-19 10:40:00,220.15,37,1,1
2011-07-19 10:42:00,483.02000000000004,174,1,1
2011-07-19 10:49:00,355.53999999999996,350,1,1
2011-07-19 10:51:00,179.05,121,2,1
2011-07-19 11:03:00,460.14,371,1,1
2011-07-19 11:08:00,223.06,144,2,2
2011-07-19 11:40:00,362.82,166,1,1
2011-07-19 11:47:00,4406.61,3089,1,1
2011-07-19 11:56:00,64.8,48,1,1
2011-07-19 11:57:00,470.95,372,1,1
2011-07-19 12:10:00,390.98,257,1,1
2011-07-19 12:13:00,242.91,367,1,1
2011-07-19 12:15:00,123.15,81,1,1
2011-07-19 12:19:00,1142.97,848,3,3
2011-07-19 12:37:00,60.650000000000006,25,1,1
2011-07-19 12:38:00,337.65,96,2,2
2011-07-19 12:39:00,614.2,241,1,1
2011-07-19 12:42:00,121.38000000000001,42,1,1
2011-07-19 12:43:00,653.9,188,1,1
2011-07-19 12:47:00,109.01,50,1,1
2011-07-19 12:54:00,750.93,505,1,1
2011-07-19 12:58:00,126.35,83,1,1
2011-07-19 13:01:00,458.02,319,2,2
2011-07-19 13:05:00,110.23,25,1,1
2011-07-19 13:34:00,185.55,91,1,1
2011-07-19 13:45:00,431.66,194,1,1
2011-07-19 13:57:00,3342.95,741,1,0
2011-07-19 14:03:00,554.84,248,1,1
2011-07-19 14:04:00,557.6800000000001,334,1,1
2011-07-19 14:28:00,36.56,40,1,1
2011-07-19 14:29:00,729.0699999999999,464,1,1
2011-07-19 14:47:00,112.35,1,1,0
2011-07-19 14:58:00,106.4,1,1,0
2011-07-19 14:59:00,202.07,110,1,1
2011-07-19 15:07:00,471.27000000000004,173,1,1
2011-07-19 15:13:00,566.13,241,1,1
2011-07-19 15:23:00,8801.51,2565,1,1
2011-07-19 15:29:00,611.76,1074,1,1
2011-07-19 15:30:00,49.470000000000006,291,1,1
2011-07-19 15:38:00,112.74,32,1,1
2011-07-19 15:48:00,667.2,96,1,1
2011-07-19 15:49:00,60.0,10,1,1
2011-07-19 15:55:00,1292.31,812,1,1
2011-07-19 16:28:00,1.65,1,1,0
2011-07-19 16:36:00,557.6800000000001,296,1,1
2011-07-19 16:45:00,814.48,868,1,1
2011-07-19 16:48:00,186.20000000000002,172,1,1
2011-07-19 16:54:00,326.4,128,1,1
2011-07-19 17:02:00,310.45,63,1,1
2011-07-19 17:04:00,191.16,3186,1,1
2011-07-19 17:17:00,176.68,95,1,1
2011-07-20 08:48:00,336.36,222,1,1
2011-07-20 08:59:00,300.65,173,1,1
2011-07-20 09:23:00,464.71999999999997,248,1,1
2011-07-20 09:30:00,611.24,712,1,1
2011-07-20 10:08:00,293.07,321,1,1
2011-07-20 10:15:00,301.52,59,1,1
2011-07-20 10:51:00,1021.12,669,2,2
2011-07-20 10:59:00,313.76,64,1,1
2011-07-20 11:00:00,111.96,36,1,1
2011-07-20 11:07:00,329.65,174,1,1
2011-07-20 11:22:00,435.79,343,1,1
2011-07-20 11:28:00,2365.91,581,1,1
2011-07-20 11:33:00,710.25,175,1,1
2011-07-20 11:38:00,908.09,418,2,2
2011-07-20 11:42:00,451.42,1,1,0
2011-07-20 11:50:00,385.57,207,1,1
2011-07-20 11:54:00,153.34,89,1,1
2011-07-20 11:55:00,312.9,114,1,1
2011-07-20 12:00:00,1002.8,634,2,2
2011-07-20 12:01:00,225.93,118,2,2
2011-07-20 12:05:00,835.65,457,1,1
2011-07-20 12:08:00,785.0,556,1,1
2011-07-20 12:14:00,111.49000000000001,45,1,1
2011-07-20 12:16:00,227.92000000000002,368,1,1
2011-07-20 12:29:00,664.83,213,1,1
2011-07-20 12:38:00,157.71,108,1,1
2011-07-20 12:45:00,289.2,241,1,1
2011-07-20 12:51:00,26.02,10,1,1
2011-07-20 12:58:00,193.23,114,1,1
