date,customer_id,category,product_name,quantity,unit_price,total_price,unit_cost,total_cost,profit,day_of_week,month,is_weekend
2022-11-22,CUST_359,Sculptures,Sculpture métal,1,61.34,61.34,37.67,37.67,23.68,1,11,False
2022-11-22,CUST_412,Peintures,Nature morte,1,419.01,419.01,329.86,329.86,89.15,1,11,False
2022-11-22,CUST_103,Bijoux,Boucles oreilles,1,55.84,55.84,43.98,43.98,11.86,1,11,False
2022-11-22,CUST_316,Sculptures,Objet décoratif,1,193.44,193.44,126.64,126.64,66.81,1,11,False
2022-11-22,CUST_047,Peintures,Portrait,2,446.17,892.34,298.16,596.32,296.02,1,11,False
2022-11-22,CUST_392,Bougies,Bougie vanille,1,24.83,24.83,17.97,17.97,6.86,1,11,False
2022-11-22,CUST_200,Bijoux,Collier perles,1,80.02,80.02,50.74,50.74,29.29,1,11,False
2022-11-22,CUST_445,Bougies,Bougie lavande,1,17.61,17.61,13.97,13.97,3.64,1,11,False
2022-11-22,CUST_152,Sculptures,Statue bois,1,274.4,274.4,216.93,216.93,57.47,1,11,False
2022-11-22,CUST_082,Peintures,Abstrait,1,163.86,163.86,114.31,114.31,49.54,1,11,False
2022-11-23,CUST_124,Bijoux,Collier perles,1,32.2,32.2,20.39,20.39,11.81,2,11,False
2022-11-23,CUST_455,Textiles,Coussin brodé,1,44.42,44.42,31.23,31.23,13.19,2,11,False
2022-11-23,CUST_371,Peintures,Portrait,1,233.37,233.37,148.72,148.72,84.65,2,11,False
2022-11-23,CUST_239,Bougies,Bougie eucalyptus,1,33.36,33.36,22.35,22.35,11.02,2,11,False
2022-11-23,CUST_401,Savons,Savon lavande,2,17.87,35.75,14.22,28.44,7.3,2,11,False
2022-11-23,CUST_030,Sculptures,Sculpture métal,1,100.52,100.52,78.64,78.64,21.88,2,11,False
2022-11-23,CUST_236,Savons,Savon karité,1,19.8,19.8,15.15,15.15,4.64,2,11,False
2022-11-23,CUST_469,Savons,Savon lavande,1,9.74,9.74,6.77,6.77,2.97,2,11,False
2022-11-23,CUST_219,Bijoux,Boucles oreilles,2,88.15,176.31,55.81,111.62,64.69,2,11,False
2022-11-23,CUST_010,Sculptures,Sculpture métal,1,275.9,275.9,201.74,201.74,74.15,2,11,False
2022-11-23,CUST_156,Bijoux,Bague argent,1,115.18,115.18,75.9,75.9,39.29,2,11,False
2022-11-23,CUST_199,Poterie,Assiette artisanale,1,36.88,36.88,29.26,29.26,7.62,2,11,False
2022-11-23,CUST_044,Sculptures,Objet décoratif,1,187.08,187.08,126.37,126.37,60.71,2,11,False
2022-11-23,CUST_311,Savons,Savon olive,1,18.22,18.22,11.43,11.43,6.79,2,11,False
2022-11-23,CUST_372,Bougies,Bougie vanille,1,32.01,32.01,24.92,24.92,7.08,2,11,False
2022-11-23,CUST_185,Savons,Savon olive,2,12.62,25.25,9.38,18.76,6.49,2,11,False
2022-11-24,CUST_197,Poterie,Vase céramique,1,39.03,39.03,29.68,29.68,9.35,3,11,False
2022-11-24,CUST_427,Bijoux,Bague argent,1,69.21,69.21,46.22,46.22,22.99,3,11,False
2022-11-24,CUST_459,Savons,Savon miel,1,21.65,21.65,13.6,13.6,8.05,3,11,False
2022-11-24,CUST_373,Sculptures,Statue bois,1,177.44,177.44,114.11,114.11,63.34,3,11,False
2022-11-24,CUST_169,Poterie,Bol décoratif,1,54.4,54.4,42.59,42.59,11.81,3,11,False
2022-11-24,CUST_361,Poterie,Assiette artisanale,1,54.37,54.37,34.83,34.83,19.53,3,11,False
2022-11-24,CUST_168,Textiles,Écharpe laine,1,31.34,31.34,24.65,24.65,6.69,3,11,False
2022-11-24,CUST_048,Bougies,Bougie lavande,1,14.05,14.05,10.95,10.95,3.11,3,11,False
2022-11-24,CUST_302,Peintures,Toile paysage,1,315.96,315.96,250.1,250.1,65.86,3,11,False
2022-11-24,CUST_313,Poterie,Vase céramique,1,41.24,41.24,29.82,29.82,11.42,3,11,False
2022-11-24,CUST_468,Sculptures,Statue bois,1,109.16,109.16,73.66,73.66,35.5,3,11,False
2022-11-24,CUST_461,Poterie,Vase céramique,1,47.46,47.46,29.46,29.46,18.01,3,11,False
2022-11-24,CUST_028,Savons,Savon lavande,1,20.61,20.61,13.42,13.42,7.19,3,11,False
2022-11-24,CUST_273,Sculptures,Statue bois,1,72.41,72.41,57.38,57.38,15.03,3,11,False
2022-11-24,CUST_042,Bougies,Bougie lavande,1,33.21,33.21,21.46,21.46,11.75,3,11,False
2022-11-25,CUST_400,Poterie,Tasse thé,1,65.18,65.18,51.01,51.01,14.18,4,11,False
2022-11-25,CUST_256,Bijoux,Boucles oreilles,1,93.33,93.33,63.96,63.96,29.36,4,11,False
2022-11-25,CUST_255,Bougies,Bougie eucalyptus,1,18.76,18.76,12.34,12.34,6.41,4,11,False
2022-11-25,CUST_129,Bijoux,Bracelet cuir,1,38.23,38.23,24.24,24.24,13.99,4,11,False
2022-11-25,CUST_292,Bijoux,Boucles oreilles,1,75.26,75.26,50.04,50.04,25.22,4,11,False
2022-11-26,CUST_232,Poterie,Vase céramique,1,63.26,63.26,50.08,50.08,13.18,5,11,True
2022-11-26,CUST_177,Textiles,Tapis petit,1,88.7,88.7,66.22,66.22,22.48,5,11,True
2022-11-26,CUST_495,Bijoux,Boucles oreilles,1,30.47,30.47,21.06,21.06,9.41,5,11,True
2022-11-26,CUST_335,Textiles,Tapis petit,1,83.98,83.98,64.36,64.36,19.63,5,11,True
2022-11-26,CUST_147,Savons,Savon olive,1,10.89,10.89,7.91,7.91,2.97,5,11,True
2022-11-26,CUST_352,Peintures,Portrait,2,457.27,914.55,335.4,670.81,243.74,5,11,True
2022-11-26,CUST_183,Textiles,Écharpe laine,1,45.31,45.31,29.35,29.35,15.96,5,11,True
2022-11-26,CUST_445,Textiles,Coussin brodé,1,25.3,25.3,17.34,17.34,7.97,5,11,True
2022-11-26,CUST_276,Savons,Savon miel,2,21.65,43.3,15.77,31.54,11.76,5,11,True
2022-11-26,CUST_434,Poterie,Tasse thé,1,33.34,33.34,22.73,22.73,10.61,5,11,True
2022-11-26,CUST_292,Bijoux,Bracelet cuir,1,64.83,64.83,39.58,39.58,25.25,5,11,True
2022-11-26,CUST_436,Textiles,Coussin brodé,1,33.82,33.82,22.22,22.22,11.61,5,11,True
2022-11-26,CUST_237,Bijoux,Bracelet cuir,1,108.03,108.03,68.34,68.34,39.69,5,11,True
2022-11-26,CUST_257,Textiles,Sac toile,1,96.82,96.82,70.06,70.06,26.76,5,11,True
2022-11-27,CUST_166,Sculptures,Figurine argile,1,109.71,109.71,71.11,71.11,38.61,6,11,True
2022-11-27,CUST_318,Peintures,Portrait,1,151.54,151.54,93.27,93.27,58.27,6,11,True
2022-11-27,CUST_397,Savons,Savon karité,1,23.06,23.06,17.58,17.58,5.49,6,11,True
2022-11-27,CUST_214,Savons,Savon karité,1,6.86,6.86,4.35,4.35,2.51,6,11,True
2022-11-27,CUST_030,Textiles,Sac toile,1,66.78,66.78,43.44,43.44,23.33,6,11,True
2022-11-27,CUST_295,Poterie,Assiette artisanale,1,44.02,44.02,28.65,28.65,15.37,6,11,True
2022-11-27,CUST_422,Savons,Savon karité,1,22.71,22.71,15.67,15.67,7.04,6,11,True
2022-11-27,CUST_169,Textiles,Sac toile,1,63.02,63.02,40.31,40.31,22.71,6,11,True
2022-11-27,CUST_068,Peintures,Abstrait,1,240.63,240.63,184.62,184.62,56.01,6,11,True
2022-11-27,CUST_103,Savons,Savon karité,1,18.14,18.14,13.2,13.2,4.94,6,11,True
2022-11-27,CUST_308,Bougies,Bougie rose,1,34.71,34.71,24.9,24.9,9.81,6,11,True
2022-11-27,CUST_015,Bougies,Bougie vanille,1,18.05,18.05,12.14,12.14,5.91,6,11,True
2022-11-27,CUST_076,Peintures,Toile paysage,1,173.08,173.08,116.32,116.32,56.76,6,11,True
2022-11-27,CUST_443,Poterie,Bol décoratif,1,39.45,39.45,28.59,28.59,10.86,6,11,True
2022-11-28,CUST_209,Bijoux,Boucles oreilles,1,78.16,78.16,53.67,53.67,24.49,0,11,False
2022-11-28,CUST_419,Textiles,Coussin brodé,1,31.74,31.74,19.42,19.42,12.32,0,11,False
2022-11-28,CUST_007,Savons,Savon olive,1,5.02,5.02,3.6,3.6,1.42,0,11,False
2022-11-28,CUST_089,Peintures,Abstrait,1,292.49,292.49,217.92,217.92,74.57,0,11,False
2022-11-28,CUST_059,Bougies,Bougie eucalyptus,1,32.24,32.24,21.83,21.83,10.41,0,11,False
2022-11-28,CUST_134,Bougies,Bougie lavande,1,8.8,8.8,6.7,6.7,2.11,0,11,False
2022-11-28,CUST_023,Savons,Savon miel,1,20.72,20.72,15.47,15.47,5.25,0,11,False
2022-11-28,CUST_485,Bijoux,Bague argent,1,37.83,37.83,28.37,28.37,9.46,0,11,False
2022-11-28,CUST_166,Poterie,Assiette artisanale,1,21.05,21.05,15.23,15.23,5.82,0,11,False
2022-11-28,CUST_052,Savons,Savon miel,1,18.75,18.75,12.62,12.62,6.13,0,11,False
2022-11-29,CUST_458,Poterie,Bol décoratif,1,57.77,57.77,35.16,35.16,22.62,1,11,False
2022-11-29,CUST_221,Poterie,Assiette artisanale,1,39.06,39.06,24.03,24.03,15.04,1,11,False
2022-11-29,CUST_474,Savons,Savon miel,1,5.6,5.6,3.64,3.64,1.96,1,11,False
2022-11-29,CUST_257,Poterie,Assiette artisanale,1,26.88,26.88,19.57,19.57,7.31,1,11,False
2022-11-29,CUST_375,Textiles,Tapis petit,1,31.86,31.86,20.01,20.01,11.85,1,11,False
2022-11-29,CUST_163,Savons,Savon olive,1,16.9,16.9,12.7,12.7,4.2,1,11,False
2022-11-29,CUST_027,Bougies,Bougie vanille,1,13.13,13.13,8.75,8.75,4.38,1,11,False
2022-11-29,CUST_177,Sculptures,Statue bois,1,173.81,173.81,121.19,121.19,52.62,1,11,False
2022-11-29,CUST_126,Textiles,Sac toile,1,33.3,33.3,23.94,23.94,9.36,1,11,False
2022-11-29,CUST_089,Savons,Savon karité,1,18.74,18.74,13.11,13.11,5.63,1,11,False
2022-11-30,CUST_376,Poterie,Vase céramique,1,28.47,28.47,19.63,19.63,8.84,2,11,False
2022-11-30,CUST_140,Bougies,Bougie vanille,1,25.4,25.4,15.57,15.57,9.83,2,11,False
2022-11-30,CUST_253,Peintures,Toile paysage,1,213.35,213.35,133.8,133.8,79.55,2,11,False
2022-11-30,CUST_090,Peintures,Portrait,1,397.95,397.95,260.97,260.97,136.99,2,11,False
2022-11-30,CUST_032,Bijoux,Bracelet cuir,1,41.71,41.71,31.28,31.28,10.43,2,11,False
2022-11-30,CUST_140,Textiles,Tapis petit,1,61.5,61.5,47.03,47.03,14.47,2,11,False
2022-11-30,CUST_407,Bijoux,Bague argent,1,48.46,48.46,35.73,35.73,12.73,2,11,False
2022-12-01,CUST_051,Peintures,Abstrait,1,495.86,495.86,361.23,361.23,134.63,3,12,False
2022-12-01,CUST_263,Poterie,Bol décoratif,1,28.36,28.36,21.05,21.05,7.31,3,12,False
2022-12-01,CUST_312,Textiles,Coussin brodé,3,49.42,148.27,31.68,95.05,53.22,3,12,False
2022-12-01,CUST_092,Poterie,Assiette artisanale,1,73.14,73.14,45.87,45.87,27.27,3,12,False
2022-12-01,CUST_003,Textiles,Écharpe laine,1,69.26,69.26,51.91,51.91,17.36,3,12,False
2022-12-01,CUST_258,Sculptures,Objet décoratif,1,175.24,175.24,140.06,140.06,35.18,3,12,False
2022-12-01,CUST_210,Textiles,Coussin brodé,1,85.68,85.68,58.03,58.03,27.65,3,12,False
2022-12-01,CUST_255,Bijoux,Bracelet cuir,1,15.49,15.49,10.47,10.47,5.02,3,12,False
2022-12-01,CUST_370,Bougies,Bougie eucalyptus,2,20.95,41.89,13.57,27.15,14.74,3,12,False
2022-12-01,CUST_184,Sculptures,Objet décoratif,1,69.18,69.18,50.94,50.94,18.24,3,12,False
2022-12-01,CUST_248,Bougies,Bougie rose,1,12.66,12.66,7.95,7.95,4.71,3,12,False
2022-12-01,CUST_261,Bougies,Bougie lavande,1,22.72,22.72,17.91,17.91,4.81,3,12,False
2022-12-02,CUST_354,Poterie,Tasse thé,1,31.11,31.11,23.16,23.16,7.95,4,12,False
2022-12-02,CUST_369,Peintures,Nature morte,1,293.67,293.67,199.36,199.36,94.31,4,12,False
2022-12-02,CUST_289,Bougies,Bougie vanille,1,33.13,33.13,20.79,20.79,12.33,4,12,False
2022-12-02,CUST_096,Peintures,Nature morte,1,231.72,231.72,175.14,175.14,56.58,4,12,False
2022-12-02,CUST_381,Bougies,Bougie rose,1,20.3,20.3,15.4,15.4,4.9,4,12,False
2022-12-02,CUST_134,Poterie,Tasse thé,1,52.77,52.77,32.8,32.8,19.97,4,12,False
2022-12-02,CUST_194,Textiles,Écharpe laine,1,94.1,94.1,63.14,63.14,30.95,4,12,False
2022-12-02,CUST_005,Sculptures,Figurine argile,1,290.05,290.05,209.82,209.82,80.22,4,12,False
2022-12-02,CUST_457,Peintures,Nature morte,1,386.39,386.39,282.95,282.95,103.44,4,12,False
2022-12-03,CUST_200,Textiles,Coussin brodé,1,29.27,29.27,21.84,21.84,7.43,5,12,True
2022-12-03,CUST_301,Poterie,Assiette artisanale,1,26.34,26.34,17.49,17.49,8.84,5,12,True
2022-12-03,CUST_013,Sculptures,Sculpture métal,1,189.75,189.75,138.2,138.2,51.56,5,12,True
2022-12-03,CUST_388,Poterie,Bol décoratif,1,33.76,33.76,25.54,25.54,8.22,5,12,True
2022-12-03,CUST_439,Bijoux,Bague argent,1,27.21,27.21,20.55,20.55,6.66,5,12,True
2022-12-03,CUST_332,Bijoux,Bague argent,1,28.04,28.04,16.93,16.93,11.11,5,12,True
2022-12-03,CUST_283,Savons,Savon miel,1,14.5,14.5,9.99,9.99,4.51,5,12,True
2022-12-03,CUST_067,Textiles,Sac toile,1,81.74,81.74,60.73,60.73,21.0,5,12,True
2022-12-03,CUST_384,Sculptures,Figurine argile,2,190.97,381.95,118.74,237.48,144.46,5,12,True
2022-12-03,CUST_112,Poterie,Assiette artisanale,3,76.95,230.84,53.62,160.86,69.98,5,12,True
2022-12-03,CUST_479,Savons,Savon lavande,1,16.11,16.11,12.48,12.48,3.63,5,12,True
2022-12-03,CUST_274,Textiles,Écharpe laine,1,59.64,59.64,41.22,41.22,18.42,5,12,True
2022-12-03,CUST_294,Textiles,Coussin brodé,1,38.05,38.05,29.09,29.09,8.96,5,12,True
2022-12-03,CUST_044,Bougies,Bougie eucalyptus,1,17.31,17.31,13.71,13.71,3.61,5,12,True
2022-12-03,CUST_341,Bijoux,Bague argent,1,90.58,90.58,72.37,72.37,18.21,5,12,True
2022-12-03,CUST_378,Poterie,Vase céramique,1,54.07,54.07,34.53,34.53,19.55,5,12,True
2022-12-03,CUST_291,Peintures,Portrait,1,465.95,465.95,364.77,364.77,101.18,5,12,True
2022-12-04,CUST_030,Sculptures,Statue bois,1,78.87,78.87,56.29,56.29,22.58,6,12,True
2022-12-04,CUST_075,Sculptures,Figurine argile,1,206.63,206.63,144.93,144.93,61.7,6,12,True
2022-12-04,CUST_192,Poterie,Assiette artisanale,1,27.13,27.13,21.54,21.54,5.59,6,12,True
2022-12-04,CUST_217,Savons,Savon miel,1,19.05,19.05,12.5,12.5,6.55,6,12,True
2022-12-04,CUST_231,Bijoux,Boucles oreilles,1,52.78,52.78,38.01,38.01,14.77,6,12,True
2022-12-04,CUST_249,Peintures,Toile paysage,1,349.53,349.53,264.59,264.59,84.95,6,12,True
2022-12-04,CUST_104,Bijoux,Boucles oreilles,1,96.33,96.33,76.53,76.53,19.8,6,12,True
2022-12-04,CUST_447,Bougies,Bougie lavande,1,31.76,31.76,19.95,19.95,11.81,6,12,True
2022-12-04,CUST_067,Poterie,Tasse thé,1,52.18,52.18,34.97,34.97,17.21,6,12,True
2022-12-04,CUST_060,Savons,Savon karité,1,9.86,9.86,7.69,7.69,2.17,6,12,True
2022-12-04,CUST_294,Bijoux,Bracelet cuir,1,28.85,28.85,20.28,20.28,8.57,6,12,True
2022-12-04,CUST_161,Bijoux,Collier perles,1,33.48,33.48,22.85,22.85,10.63,6,12,True
2022-12-04,CUST_376,Bijoux,Bracelet cuir,1,57.15,57.15,40.11,40.11,17.04,6,12,True
2022-12-04,CUST_178,Textiles,Tapis petit,1,85.18,85.18,64.53,64.53,20.65,6,12,True
2022-12-04,CUST_046,Savons,Savon olive,2,6.05,12.09,4.77,9.54,2.55,6,12,True
2022-12-04,CUST_005,Poterie,Bol décoratif,1,36.21,36.21,28.91,28.91,7.3,6,12,True
2022-12-04,CUST_223,Bougies,Bougie vanille,1,16.13,16.13,10.98,10.98,5.15,6,12,True
2022-12-04,,Bougies,Bougie lavande,1,8.31,8.31,6.22,6.22,2.09,6,12,True
2022-12-04,CUST_388,Poterie,Assiette artisanale,1,53.98,53.98,37.71,37.71,16.28,6,12,True
2022-12-04,CUST_061,Savons,Savon karité,1,23.31,23.31,14.47,14.47,8.85,6,12,True
2022-12-04,CUST_006,Poterie,Tasse thé,1,33.86,33.86,25.79,25.79,8.07,6,12,True
2022-12-04,CUST_305,Bijoux,Boucles oreilles,1,50.63,50.63,37.13,37.13,13.5,6,12,True
2022-12-04,CUST_232,Textiles,Coussin brodé,1,67.28,67.28,50.13,50.13,17.16,6,12,True
2022-12-04,CUST_070,Bougies,Bougie rose,1,14.01,14.01,10.79,10.79,3.22,6,12,True
2022-12-04,,Textiles,Coussin brodé,1,34.57,34.57,21.9,21.9,12.67,6,12,True
2022-12-05,CUST_179,Poterie,Bol décoratif,1,74.48,74.48,59.2,59.2,15.29,0,12,False
2022-12-05,CUST_249,Bougies,Bougie rose,1,8.76,8.76,6.4,6.4,2.36,0,12,False
2022-12-05,CUST_215,Poterie,Vase céramique,1,50.82,50.82,36.1,36.1,14.72,0,12,False
2022-12-05,CUST_396,Bijoux,Collier perles,2,33.2,66.41,26.25,52.5,13.91,0,12,False
2022-12-05,CUST_142,Savons,Savon lavande,1,19.87,19.87,12.03,12.03,7.83,0,12,False
2022-12-05,CUST_400,Textiles,Coussin brodé,1,40.26,40.26,25.92,25.92,14.34,0,12,False
2022-12-05,CUST_259,Savons,Savon olive,1,12.82,12.82,10.25,10.25,2.57,0,12,False
2022-12-05,CUST_369,Peintures,Abstrait,1,101.23,101.23,73.42,73.42,27.81,0,12,False
2022-12-05,CUST_477,Sculptures,Statue bois,1,106.93,106.93,81.46,81.46,25.47,0,12,False
2022-12-05,CUST_022,Bijoux,Bague argent,1,71.66,71.66,50.12,50.12,21.54,0,12,False
2022-12-05,CUST_204,Bougies,Bougie eucalyptus,1,25.23,25.23,20.17,20.17,5.05,0,12,False
2022-12-05,CUST_490,Savons,Savon lavande,1,22.74,22.74,16.55,16.55,6.19,0,12,False
2022-12-05,CUST_300,Textiles,Écharpe laine,1,54.67,54.67,33.93,33.93,20.74,0,12,False
2022-12-05,CUST_163,Savons,Savon karité,1,8.85,8.85,5.35,5.35,3.5,0,12,False
2022-12-05,CUST_107,Textiles,Tapis petit,1,82.16,82.16,64.44,64.44,17.72,0,12,False
2022-12-05,CUST_286,Bijoux,Bague argent,1,48.39,48.39,36.59,36.59,11.8,0,12,False
2022-12-05,,Bijoux,Bague argent,2,87.9,175.8,63.74,127.48,48.32,0,12,False
2022-12-05,CUST_330,Bougies,Bougie eucalyptus,1,10.83,10.83,7.62,7.62,3.21,0,12,False
2022-12-05,CUST_162,Bougies,Bougie rose,2,18.28,36.56,11.05,22.09,14.47,0,12,False
2022-12-06,CUST_116,Bijoux,Bague argent,1,37.15,37.15,28.3,28.3,8.85,1,12,False
2022-12-06,CUST_369,Peintures,Abstrait,2,103.08,206.16,73.41,146.82,59.34,1,12,False
2022-12-06,CUST_303,Poterie,Vase céramique,1,66.92,66.92,40.81,40.81,26.11,1,12,False
2022-12-06,CUST_019,Textiles,Coussin brodé,1,81.62,81.62,58.31,58.31,23.31,1,12,False
2022-12-06,CUST_376,Bijoux,Bracelet cuir,1,97.63,97.63,67.68,67.68,29.95,1,12,False
2022-12-06,CUST_166,Savons,Savon karité,1,17.89,17.89,12.94,12.94,4.94,1,12,False
2022-12-06,CUST_219,Savons,Savon karité,1,11.13,11.13,7.96,7.96,3.18,1,12,False
2022-12-06,CUST_400,Bijoux,Boucles oreilles,1,94.9,94.9,58.23,58.23,36.68,1,12,False
2022-12-06,CUST_386,Bougies,Bougie lavande,1,28.39,28.39,22.36,22.36,6.03,1,12,False
2022-12-06,CUST_113,Poterie,Assiette artisanale,1,34.74,34.74,23.86,23.86,10.88,1,12,False
2022-12-06,CUST_255,Textiles,Tapis petit,1,84.76,84.76,57.66,57.66,27.1,1,12,False
2022-12-06,CUST_103,Bijoux,Boucles oreilles,1,19.99,19.99,12.25,12.25,7.74,1,12,False
2022-12-06,CUST_249,Textiles,Tapis petit,1,39.89,39.89,25.4,25.4,14.5,1,12,False
2022-12-06,CUST_025,Bijoux,Bague argent,1,63.5,63.5,47.29,47.29,16.21,1,12,False
2022-12-07,CUST_011,Poterie,Vase céramique,1,21.97,21.97,17.01,17.01,4.96,2,12,False
2022-12-07,CUST_232,Savons,Savon olive,1,19.56,19.56,14.71,14.71,4.85,2,12,False
2022-12-07,CUST_285,Bijoux,Bague argent,1,101.26,101.26,68.91,68.91,32.35,2,12,False
2022-12-07,CUST_297,Bougies,Bougie rose,1,31.66,31.66,21.16,21.16,10.5,2,12,False
2022-12-07,CUST_093,Bougies,Bougie vanille,1,21.35,21.35,14.97,14.97,6.39,2,12,False
2022-12-08,CUST_469,Savons,Savon miel,1,24.56,24.56,19.32,19.32,5.25,3,12,False
2022-12-08,CUST_232,Savons,Savon olive,1,18.51,18.51,13.57,13.57,4.94,3,12,False
2022-12-08,CUST_103,Savons,Savon miel,1,16.85,16.85,11.74,11.74,5.11,3,12,False
2022-12-08,CUST_158,Savons,Savon miel,1,16.05,16.05,12.18,12.18,3.87,3,12,False
2022-12-08,CUST_452,Textiles,Tapis petit,2,99.53,199.06,61.41,122.81,76.24,3,12,False
2022-12-08,CUST_030,Bijoux,Bague argent,2,99.48,198.95,71.08,142.15,56.8,3,12,False
2022-12-08,CUST_451,Sculptures,Sculpture métal,1,259.87,259.87,158.98,158.98,100.89,3,12,False
2022-12-08,,Textiles,Écharpe laine,1,76.33,76.33,49.54,49.54,26.79,3,12,False
2022-12-08,CUST_213,Sculptures,Objet décoratif,1,280.18,280.18,209.41,209.41,70.77,3,12,False
2022-12-08,CUST_244,Savons,Savon karité,2,20.34,40.69,15.05,30.1,10.59,3,12,False
2022-12-08,CUST_299,Sculptures,Figurine argile,1,275.2,275.2,179.72,179.72,95.48,3,12,False
2022-12-08,CUST_095,Textiles,Sac toile,1,61.31,61.31,40.25,40.25,21.06,3,12,False
2022-12-08,CUST_353,Savons,Savon olive,1,8.0,8.0,6.26,6.26,1.74,3,12,False
2022-12-08,CUST_432,Poterie,Vase céramique,1,43.36,43.36,34.52,34.52,8.84,3,12,False
2022-12-09,CUST_109,Bijoux,Bracelet cuir,1,36.05,36.05,25.5,25.5,10.55,4,12,False
2022-12-09,CUST_087,Textiles,Tapis petit,1,49.19,49.19,36.89,36.89,12.29,4,12,False
2022-12-09,CUST_318,Bijoux,Collier perles,1,104.49,104.49,81.28,81.28,23.21,4,12,False
2022-12-09,CUST_031,Poterie,Bol décoratif,1,68.41,68.41,52.79,52.79,15.62,4,12,False
2022-12-09,CUST_343,Sculptures,Figurine argile,1,195.65,195.65,117.42,117.42,78.23,4,12,False
2022-12-09,CUST_133,Textiles,Tapis petit,1,63.8,63.8,46.08,46.08,17.72,4,12,False
2022-12-09,CUST_063,Savons,Savon lavande,1,20.76,20.76,13.44,13.44,7.32,4,12,False
2022-12-09,CUST_414,Textiles,Sac toile,1,28.15,28.15,22.19,22.19,5.95,4,12,False
2022-12-09,CUST_397,Sculptures,Figurine argile,1,133.8,133.8,102.6,102.6,31.2,4,12,False
2022-12-09,CUST_446,Bijoux,Collier perles,1,71.69,71.69,47.59,47.59,24.1,4,12,False
2022-12-10,CUST_167,Poterie,Bol décoratif,1,45.32,45.32,33.92,33.92,11.41,5,12,True
2022-12-10,CUST_237,Savons,Savon olive,2,17.82,35.63,14.14,28.27,7.36,5,12,True
2022-12-10,CUST_390,Poterie,Bol décoratif,1,28.48,28.48,19.55,19.55,8.93,5,12,True
2022-12-10,CUST_487,Bijoux,Boucles oreilles,1,60.11,60.11,45.62,45.62,14.49,5,12,True
2022-12-10,CUST_431,Savons,Savon olive,2,20.93,41.86,12.81,25.61,16.25,5,12,True
2022-12-10,CUST_396,Poterie,Tasse thé,1,55.95,55.95,35.56,35.56,20.4,5,12,True
2022-12-10,CUST_353,Bijoux,Bracelet cuir,1,28.38,28.38,17.96,17.96,10.42,5,12,True
2022-12-10,CUST_051,Poterie,Bol décoratif,1,48.17,48.17,33.06,33.06,15.12,5,12,True
2022-12-10,CUST_486,Savons,Savon karité,1,7.59,7.59,5.25,5.25,2.34,5,12,True
2022-12-10,CUST_227,Sculptures,Statue bois,1,98.13,98.13,66.0,66.0,32.13,5,12,True
2022-12-10,CUST_210,Bougies,Bougie lavande,1,13.79,13.79,10.12,10.12,3.67,5,12,True
2022-12-10,CUST_327,Bougies,Bougie lavande,1,12.51,12.51,8.08,8.08,4.43,5,12,True
2022-12-10,CUST_364,Bijoux,Boucles oreilles,1,30.3,30.3,20.5,20.5,9.79,5,12,True
2022-12-10,CUST_057,Sculptures,Objet décoratif,1,102.34,102.34,68.86,68.86,33.48,5,12,True
2022-12-10,CUST_156,Savons,Savon miel,1,9.49,9.49,7.56,7.56,1.93,5,12,True
2022-12-10,CUST_396,Poterie,Bol décoratif,1,35.84,35.84,21.61,21.61,14.23,5,12,True
2022-12-10,CUST_397,Bijoux,Bague argent,1,119.43,119.43,76.14,76.14,43.29,5,12,True
2022-12-10,,Bijoux,Collier perles,1,100.64,100.64,67.12,67.12,33.52,5,12,True
2022-12-10,CUST_395,Bijoux,Boucles oreilles,2,61.92,123.83,46.1,92.2,31.63,5,12,True
2022-12-10,CUST_160,Textiles,Sac toile,1,76.29,76.29,53.09,53.09,23.2,5,12,True
2022-12-11,CUST_246,Bijoux,Bague argent,1,31.33,31.33,22.01,22.01,9.32,6,12,True
2022-12-11,CUST_110,Poterie,Tasse thé,1,60.29,60.29,40.35,40.35,19.94,6,12,True
2022-12-11,CUST_066,Savons,Savon olive,1,24.05,24.05,14.85,14.85,9.2,6,12,True
2022-12-11,CUST_491,Sculptures,Sculpture métal,1,151.0,151.0,108.03,108.03,42.97,6,12,True
2022-12-11,CUST_424,Bijoux,Collier perles,1,73.11,73.11,48.88,48.88,24.23,6,12,True
2022-12-11,CUST_472,Sculptures,Figurine argile,1,70.46,70.46,42.47,42.47,27.98,6,12,True
2022-12-11,CUST_458,Savons,Savon lavande,1,21.24,21.24,14.24,14.24,7.0,6,12,True
2022-12-11,CUST_068,Textiles,Écharpe laine,1,65.1,65.1,45.76,45.76,19.34,6,12,True
2022-12-11,CUST_476,Poterie,Tasse thé,1,46.89,46.89,29.16,29.16,17.73,6,12,True
2022-12-11,CUST_379,Peintures,Abstrait,1,245.89,245.89,184.84,184.84,61.05,6,12,True
2022-12-11,CUST_285,Bijoux,Boucles oreilles,1,50.59,50.59,32.6,32.6,17.98,6,12,True
2022-12-11,CUST_084,Poterie,Tasse thé,1,73.25,73.25,45.2,45.2,28.05,6,12,True
2022-12-11,CUST_145,Savons,Savon miel,1,12.37,12.37,9.26,9.26,3.11,6,12,True
2022-12-11,CUST_450,Textiles,Sac toile,2,47.35,94.69,30.33,60.66,34.03,6,12,True
2022-12-11,CUST_265,Bougies,Bougie lavande,1,26.96,26.96,18.03,18.03,8.93,6,12,True
